Median_Success_Rate,High School,Total_Instances,Success_Ranks,Corrected_Success_Ranks,Norm_Median_Success_Rate,Norm_Instances,Success_Score,Rank,Total Students,Norm_Bilkent_Entries,Priority_Score
24431.4,BAŞKENT ÜNİVERSİTESİ ÖZEL İSKENDERUN BAŞKENT FEN LİSESİ (HATAY - İSKENDERUN),5,"[8.58, 22.581, 22.669, 29.719, 38.608]","[8580.0, 22581.0, 22669.0, 29719.0, 38608.0]",0.6947597415061745,0.0157728706624605,-0.3394934354218569,,0.0,0.0,-0.3394934354218569
24328.25,PROF.DR.NECMETTİN ERBAKAN ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - HALİLİYE),4,"[8.58, 23.323, 29.333, 36.077]","[8580.0, 23323.0, 29333.0, 36077.0]",0.6918264479848715,0.0126182965299684,-0.3396040757274515,,0.0,0.0,-0.3396040757274515
23056.0,ÖZEL RASİM ŞAHİNKAYA ANADOLU LİSESİ (BURSA - NİLÜFER),8,"[10.165, 11.733, 13.324, 15.038, 26.044, 34.888, 35.417, 37.839]","[10165.0, 11733.0, 13324.0, 15038.0, 26044.0, 34888.0, 35417.0, 37839.0]",0.6556472654111658,0.0252365930599369,-0.3152053361756144,47.0,7.0,0.04929577464788732,-0.3398532234995581
25233.75,SURUÇ FEN LİSESİ (ŞANLIURFA - SURUÇ),12,"[12.683, 13.176, 16.846, 17.828, 19.077, 26.382, 26.474, 27.311, 33.565, 34.778, 36.077, 38.608]","[12683.0, 13176.0, 16846.0, 17828.0, 19077.0, 26382.0, 26474.0, 27311.0, 33565.0, 34778.0, 36077.0, 38608.0]",0.7175763004670804,0.0378548895899053,-0.3398607054385875,,0.0,0.0,-0.3398607054385875
24398.75,KARAKÖPRÜ HATİCE KÜBRA KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - KARAKÖPRÜ),4,"[11.277, 23.284, 30.469, 32.565]","[11277.0, 23284.0, 30469.0, 32564.999999999996]",0.6938312680842593,0.0126182965299684,-0.3406064857771454,,0.0,0.0,-0.3406064857771454
24541.2,DÜZCE ARSAL ANADOLU LİSESİ (DÜZCE - MERKEZ),5,"[13.973, 22.314, 22.581, 28.342, 35.496]","[13973.0, 22314.0, 22581.0, 28342.0, 35496.0]",0.697882142171604,0.0157728706624605,-0.3410546357545717,,0.0,0.0,-0.3410546357545717
24669.166666666668,ÖZEL MUTLU EĞİTİM MODELİ ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),6,"[8.58, 22.161, 23.284, 26.474, 30.722, 36.794]","[8580.0, 22161.0, 23284.0, 26474.0, 30722.0, 36794.0]",0.7015211513260013,0.0189274447949526,-0.3412968532655243,,0.0,0.0,-0.3412968532655243
24572.8,ÖZEL SALİHLİ NAZMİ ARIKAN FEN BİLİMLERİ FEN LİSESİ (MANİSA - SALİHLİ),5,"[22.037, 22.161, 23.389, 24.094, 31.183]","[22037.0, 22161.0, 23389.0, 24094.0, 31183.0]",0.6987807565707623,0.0157728706624605,-0.3415039429541509,,0.0,0.0,-0.3415039429541509
26025.777777777777,ÖZEL ANKARA SANAYİ ODASI MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANKARA - SİNCAN),18,"[1.603, 3.659, 13.125, 14.398, 19.498, 23.517, 24.13, 24.752, 25.811, 30.608, 30.913, 31.866, 35.288, 36.438, 36.548, 38.2, 38.552, 39.558]","[1603.0, 3659.0, 13125.0, 14398.0, 19498.0, 23517.0, 24130.0, 24752.0, 25811.0, 30608.0, 30913.0, 31866.0, 35288.0, 36438.0, 36548.0, 38200.0, 38552.0, 39558.0]",0.7400993246963345,0.056782334384858,-0.3416584951557382,,0.0,0.0,-0.3416584951557382
24695.83333333333,ÖZEL SAMSUN SINAV KOLEJİ FEN VE TEKNOLOJİ LİSESİ (SAMSUN - ATAKUM),6,"[16.371, 23.517, 24.752, 25.811, 26.18, 31.544]","[16370.999999999998, 23517.0, 24752.0, 25811.0, 26180.0, 31544.0]",0.7022794757134765,0.0189274447949526,-0.3416760154592619,,0.0,0.0,-0.3416760154592619
24475.75,CUMHURİYET ANADOLU LİSESİ (DENİZLİ - PAMUKKALE),4,"[14.988, 17.273, 27.034, 38.608]","[14988.0, 17273.0, 27034.0, 38608.0]",0.6960209297530943,0.0126182965299684,-0.3417013166115629,,0.0,0.0,-0.3417013166115629
25716.666666666668,SAKARYA ANADOLU LİSESİ (SAKARYA - SERDİVAN),24,"[4.686, 12.463, 13.176, 17.018, 17.132, 18.907, 20.037, 20.156, 23.517, 24.094, 25.811, 27.55, 27.586, 29.333, 29.446, 29.827, 30.608, 31.102, 32.688, 32.79, 35.079, 37.839, 38.057, 38.298]","[4686.0, 12463.0, 13176.0, 17018.0, 17132.0, 18907.0, 20037.0, 20156.0, 23517.0, 24094.0, 25811.0, 27550.0, 27586.0, 29333.0, 29446.0, 29827.0, 30608.0, 31102.0, 32688.000000000004, 32790.0, 35079.0, 37839.0, 38057.0, 38298.0]",0.7313090811715164,0.0757097791798107,-0.3277996509958528,114.0,4.0,0.028169014084507043,-0.3418841580381063
24612.4,ŞEHİT MUHAMMED İSLAM ALTUĞ ANADOLU İMAM HATİP LİSESİ (YALOVA - ÇİFTLİKKÖY),5,"[18.6, 23.583, 26.805, 26.897, 27.177]","[18600.0, 23583.0, 26805.0, 26897.0, 27177.0]",0.6999068682861632,0.0157728706624605,-0.3420669988118513,,0.0,0.0,-0.3420669988118513
24592.571428571428,ÖZEL KARADAĞ FEN LİSESİ (KARAMAN - MERKEZ),7,"[9.61, 14.61, 18.333, 29.704, 31.66, 32.565, 35.666]","[9610.0, 14610.0, 18333.0, 29704.0, 31660.0, 32564.999999999996, 35666.0]",0.6993429999380476,0.0220820189274447,-0.3386304905053014,424.0,1.0,0.007042253521126761,-0.3421516172658648
24845.714285714286,ANKARA KIZ ANADOLU İMAM HATİP LİSESİ (ANKARA - ALTINDAĞ),7,"[8.201, 20.419, 23.451, 28.1, 30.608, 30.913, 32.228]","[8201.0, 20419.0, 23451.0, 28100.0, 30608.0, 30913.0, 32228.0]",0.7065416650162956,0.0220820189274447,-0.3422298230444254,,0.0,0.0,-0.3422298230444254
24532.5,ANTALYA ANADOLU İMAM HATİP LİSESİ (ANTALYA - MURATPAŞA),4,"[13.25, 23.783, 26.897, 34.2]","[13250.0, 23783.0, 26897.0, 34200.0]",0.6976347388401902,0.0126182965299684,-0.3425082211551108,,0.0,0.0,-0.3425082211551108
24655.2,NECİP FAZIL KISAKÜREK ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),5,"[19.077, 20.156, 23.284, 26.474, 34.285]","[19077.0, 20156.0, 23284.0, 26474.0, 34285.0]",0.7011239789280611,0.0157728706624605,-0.3426755541328002,,0.0,0.0,-0.3426755541328002
25237.5,ÇAYELİ FEN LİSESİ (RİZE - ÇAYELİ),10,"[11.277, 16.552, 17.071, 23.583, 26.897, 27.956, 29.065, 30.424, 31.493, 38.057]","[11277.0, 16552.0, 17071.0, 23583.0, 26897.0, 27956.0, 29065.0, 30424.0, 31493.0, 38057.0]",0.7176829398340692,0.0315457413249211,-0.343068599254574,,0.0,0.0,-0.343068599254574
24623.75,ÖZEL İSKENDERUN UĞUR FEN LİSESİ (HATAY - İSKENDERUN),4,"[9.295, 16.846, 35.417, 36.937]","[9295.0, 16846.0, 35417.0, 36937.0]",0.7002296301035824,0.0126182965299684,-0.3438056667868069,,0.0,0.0,-0.3438056667868069
24865.0,AFYONKARAHİSAR KIZ ANADOLU İMAM HATİP LİSESİ (AFYONKARAHİSAR - MERKEZ),6,"[13.25, 13.973, 22.161, 28.342, 35.496, 35.968]","[13250.0, 13973.0, 22161.0, 28342.0, 35496.0, 35968.0]",0.7070900960465232,0.0189274447949526,-0.3440813256257852,,0.0,0.0,-0.3440813256257852
24764.2,ŞEHİT ÖMER TAKDEMİR ANADOLU İMAM HATİP LİSESİ (ANKARA - ÇUBUK),5,"[9.61, 15.007, 30.671, 32.565, 35.968]","[9610.0, 15007.0, 30671.0, 32564.999999999996, 35968.0]",0.7042236298618665,0.0157728706624605,-0.3442253795997029,,0.0,0.0,-0.3442253795997029
25106.875,ÖZEL AYDIN FİNAL AKADEMİ FEN LİSESİ (AYDIN - EFELER),8,"[7.32, 12.683, 23.352, 24.094, 27.034, 34.888, 35.417, 36.067]","[7320.0, 12683.0, 23352.0, 24094.0, 27034.0, 34888.0, 35417.0, 36067.0]",0.7139683352172955,0.0252365930599369,-0.3443658710786793,,0.0,0.0,-0.3443658710786793
25043.14285714286,CUMHURİYET ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),7,"[11.733, 15.038, 23.884, 24.589, 27.956, 35.831, 36.271]","[11733.0, 15038.0, 23884.0, 24589.0, 27956.0, 35831.0, 36271.0]",0.7121559737849968,0.0220820189274447,-0.345036977428776,,0.0,0.0,-0.345036977428776
23878.0,ÖZEL BATIKENT SINAV ANADOLU LİSESİ (ANKARA - YENİMAHALLE),5,"[4.122, 16.052, 28.74, 31.449, 39.027]","[4122.0, 16052.0, 28740.0, 31449.0, 39027.0]",0.6790226146550927,0.0157728706624605,-0.3316248719963161,92.0,4.0,0.028169014084507043,-0.3457093790385696
25038.0,HASANOĞLAN ATATÜRK FEN LİSESİ (ANKARA - ELMADAĞ),6,"[13.25, 13.487, 23.583, 30.795, 32.565, 36.548]","[13250.0, 13487.0, 23583.0, 30795.0, 32564.999999999996, 36548.0]",0.7120097255102694,0.0189274447949526,-0.3465411403576584,,0.0,0.0,-0.3465411403576584
25722.166666666668,ÇERKEZKÖY ANADOLU LİSESİ (TEKİRDAĞ - ÇERKEZKÖY),12,"[13.125, 13.324, 15.038, 18.6, 25.678, 26.106, 28.376, 29.049, 30.608, 35.288, 35.417, 38.057]","[13125.0, 13324.0, 15038.0, 18600.0, 25678.0, 26106.0, 28376.0, 29049.0, 30608.0, 35288.0, 35417.0, 38057.0]",0.7314654855764332,0.0378548895899053,-0.3468052979932639,,0.0,0.0,-0.3468052979932639
25295.75,KUŞADASI MAKBULE HASAN UÇAR ANADOLU LİSESİ (AYDIN - KUŞADASI),8,"[5.29, 23.272, 23.36, 23.457, 26.106, 30.608, 34.778, 35.495]","[5290.0, 23272.0, 23360.0, 23457.0, 26106.0, 30608.0, 34778.0, 35495.0]",0.7193394046679605,0.0252365930599369,-0.3470514058040118,,0.0,0.0,-0.3470514058040118
24857.0,ÖZEL DERYA ÖNCÜ ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),4,"[10.901, 28.376, 29.049, 31.102]","[10901.0, 28376.0, 29049.0, 31102.0]",0.7068625987302806,0.0126182965299684,-0.347122151100156,,0.0,0.0,-0.347122151100156
24862.5,ŞEVKİYE ÖZEL FEN LİSESİ (DENİZLİ - ÇİVRİL),4,"[12.286, 17.383, 34.285, 35.496]","[12286.0, 17383.0, 34285.0, 35496.0]",0.7070190031351974,0.0126182965299684,-0.3472003533026144,,0.0,0.0,-0.3472003533026144
25315.0,NECMİ ASFUROĞLU ANADOLU LİSESİ (HATAY - DEFNE),10,"[11.89, 15.66, 15.819, 23.389, 26.382, 26.429, 28.236, 33.565, 34.778, 37.002]","[11890.0, 15660.0, 15819.0, 23389.0, 26382.0, 26429.0, 28236.0, 33565.0, 34778.0, 37002.0]",0.7198868200851694,0.0315457413249211,-0.3441705393801241,614.0,1.0,0.007042253521126761,-0.34769166614068747
23662.0,ÖZEL ÇAĞDAŞ ÖNCÜ ANADOLU LİSESİ (BURSA - NİLÜFER),4,"[11.733, 21.168, 27.815, 33.932]","[11733.0, 21168.0, 27815.0, 33932.0]",0.6728801871165426,0.0126182965299684,-0.330130945293287,91.0,5.0,0.035211267605633804,-0.3477365790961039
24905.75,NECİP FAZIL KISAKÜREK FEN LİSESİ (MANİSA - DEMİRCİ),4,"[14.988, 24.094, 27.595, 32.946]","[14988.0, 24094.0, 27595.0, 32946.0]",0.7082489105011339,0.0126182965299684,-0.3478153069855827,,0.0,0.0,-0.3478153069855827
24920.0,ÖZEL DÜZİÇİ SINAV ANADOLU LİSESİ (OSMANİYE - DÜZİÇİ),4,"[8.201, 27.311, 29.883, 34.285]","[8201.0, 27311.0, 29883.0, 34285.0]",0.708654140095691,0.0126182965299684,-0.3480179217828613,,0.0,0.0,-0.3480179217828613
25045.2,MANİSA HASAN TÜREK ANADOLU LİSESİ (MANİSA - YUNUSEMRE),5,"[15.038, 21.168, 24.094, 30.038, 34.888]","[15038.0, 21168.0, 24094.0, 30038.0, 34888.0]",0.7122144730948877,0.0157728706624605,-0.3482208012162135,,0.0,0.0,-0.3482208012162135
24957.0,ŞEHİT EROL OLÇOK ANADOLU İMAM HATİP LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),4,"[10.795, 27.956, 30.469, 30.608]","[10795.0, 27956.0, 30469.0, 30608.0]",0.7097063151833131,0.0126182965299684,-0.3485440093266723,,0.0,0.0,-0.3485440093266723
25181.0,VAN ATATÜRK ANADOLU LİSESİ (VAN - İPEKYOLU),6,"[9.627, 10.165, 23.448, 31.544, 36.794, 39.508]","[9627.0, 10165.0, 23448.0, 31544.0, 36794.0, 39508.0]",0.7160762400381058,0.0189274447949526,-0.3485743976215765,,0.0,0.0,-0.3485743976215765
26309.0,HASAN ÇOLAK ANADOLU LİSESİ (ANTALYA - ALANYA),16,"[12.683, 13.125, 17.018, 17.824, 18.907, 21.427, 23.783, 27.034, 27.595, 27.829, 32.946, 34.2, 34.285, 35.495, 38.243, 38.55]","[12683.0, 13125.0, 17018.0, 17824.0, 18907.0, 21427.0, 23783.0, 27034.0, 27595.0, 27829.0, 32946.0, 34200.0, 34285.0, 35495.0, 38243.0, 38550.0]",0.748153361628312,0.0504731861198738,-0.3488400877542191,,0.0,0.0,-0.3488400877542191
25434.5,ÖZEL İNTEGRAL FEN LİSESİ (MALATYA - YEŞİLYURT),8,"[18.333, 21.168, 22.181, 22.287, 25.044, 30.469, 31.66, 32.334]","[18333.0, 21168.0, 22181.0, 22287.0, 25044.0, 30469.0, 31660.0, 32334.000000000004]",0.7232850612465431,0.0252365930599369,-0.3490242340933031,,0.0,0.0,-0.3490242340933031
25659.8,ÖZEL ALTINELLER FEN LİSESİ (ADANA - ÇUKUROVA),10,"[2.792, 18.131, 25.361, 25.78, 26.044, 28.342, 28.704, 30.608, 32.228, 38.608]","[2792.0, 18131.0, 25361.0, 25780.0, 26044.0, 28342.0, 28704.0, 30608.0, 32228.0, 38608.0]",0.7296919544152253,0.0315457413249211,-0.349073106545152,,0.0,0.0,-0.349073106545152
25127.6,ARDEŞEN ŞEHİT ÖMER HALİSDEMİR FEN LİSESİ (RİZE - ARDEŞEN),5,"[14.988, 15.007, 23.094, 36.271, 36.278]","[14988.0, 15007.0, 23094.0, 36271.0, 36278.0]",0.7145576954521864,0.0157728706624605,-0.3493924123948629,,0.0,0.0,-0.3493924123948629
25246.5,ÖĞRENCİDEN ARMAĞAN ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),6,"[9.589, 22.314, 23.884, 29.719, 32.565, 33.408]","[9589.0, 22314.0, 23884.0, 29719.0, 32564.999999999996, 33408.0]",0.717938874314842,0.0189274447949526,-0.3495057147599447,,0.0,0.0,-0.3495057147599447
24492.5,ÖZEL SAMSUN BAHÇEŞEHİR KOLEJİ ATAKUM ANADOLU LİSESİ (SAMSUN - ATAKUM),8,"[11.535, 17.071, 18.719, 19.442, 27.516, 31.449, 33.937, 36.271]","[11535.0, 17071.0, 18719.0, 19442.0, 27516.0, 31449.0, 33937.0, 36271.0]",0.6964972522589773,0.0252365930599369,-0.3356303295995202,120.0,4.0,0.028169014084507043,-0.3497148366417737
25266.83333333333,ÖZEL MANAVGAT BAHÇEŞEHİR KOLEJİ FEN LİSESİ (ANTALYA - MANAVGAT),6,"[11.733, 14.136, 23.323, 31.183, 35.574, 35.652]","[11733.0, 14136.0, 23323.0, 31183.0, 35574.0, 35652.0]",0.7185170966602918,0.0189274447949526,-0.3497948259326696,,0.0,0.0,-0.3497948259326696
25488.875,ŞEHİT FEVZİ BAŞARAN ANADOLU İMAM HATİP LİSESİ (BURSA - İNEGÖL),8,"[13.176, 17.018, 18.907, 24.51, 28.342, 31.102, 33.854, 37.002]","[13176.0, 17018.0, 18907.0, 24510.0, 28342.0, 31102.0, 33854.0, 37002.0]",0.7248313320678795,0.0252365930599369,-0.3497973695039713,,0.0,0.0,-0.3497973695039713
25620.777777777777,SÜLEYMAN DEMİREL ANADOLU LİSESİ (HATAY - DÖRTYOL),9,"[4.377, 10.612, 13.973, 25.78, 30.795, 32.688, 35.968, 37.002, 39.392]","[4377.0, 10612.0, 13973.0, 25780.0, 30795.0, 32688.000000000004, 35968.0, 37002.0, 39392.0]",0.728582273061553,0.028391167192429,-0.3500955529345619,,0.0,0.0,-0.3500955529345619
25070.25,MEHMET AKİF ERSOY ANADOLU LİSESİ (BATMAN - MERKEZ),4,"[19.077, 20.962, 23.448, 36.794]","[19077.0, 20962.0, 23448.0, 36794.0]",0.7129268240663723,0.0126182965299684,-0.3501542637682019,,0.0,0.0,-0.3501542637682019
25183.6,MEHMET-HANİFE YAPICI ANADOLU LİSESİ (KONYA - KARATAY),5,"[5.787, 25.361, 28.342, 32.565, 33.863]","[5787.0, 25361.0, 28342.0, 32564.999999999996, 33863.0]",0.7161501766658847,0.0157728706624605,-0.350188653001712,,0.0,0.0,-0.350188653001712
25079.25,DENİZLİ ANADOLU İMAM HATİP LİSESİ (DENİZLİ - MERKEZEFENDİ),4,"[10.901, 18.333, 35.417, 35.666]","[10901.0, 18333.0, 35417.0, 35666.0]",0.7131827585471453,0.0126182965299684,-0.3502822310085884,,0.0,0.0,-0.3502822310085884
25223.4,HALİS GÜLLE ANADOLU LİSESİ (SİVAS - MERKEZ),5,"[21.427, 23.284, 23.517, 26.345, 31.544]","[21427.0, 23284.0, 23517.0, 26345.0, 31544.0]",0.7172819758141916,0.0157728706624605,-0.3507545525758655,,0.0,0.0,-0.3507545525758655
25233.6,BURSA MERKEZ ANADOLU İMAM HATİP LİSESİ (BURSA - YILDIRIM),5,"[13.324, 22.314, 26.805, 28.376, 35.349]","[13324.0, 22314.0, 26805.0, 28376.0, 35349.0]",0.7175720348924008,0.0157728706624605,-0.3508995821149701,,0.0,0.0,-0.3508995821149701
25351.33333333333,BURSA AHMET VEFİK PAŞA ANADOLU LİSESİ (BURSA - YILDIRIM),6,"[17.828, 18.719, 22.085, 22.314, 35.496, 35.666]","[17828.0, 18719.0, 22085.0, 22314.0, 35496.0, 35666.0]",0.7209200370631043,0.0189274447949526,-0.3509962961340758,,0.0,0.0,-0.3509962961340758
25131.75,TURGUTLU ANADOLU LİSESİ (MANİSA - TURGUTLU),4,"[13.176, 17.828, 34.163, 35.36]","[13176.0, 17828.0, 34163.0, 35360.0]",0.7146757096849873,0.0126182965299684,-0.3510287065775094,,0.0,0.0,-0.3510287065775094
24907.0,FETHİYE ANADOLU LİSESİ (MUĞLA - FETHİYE),4,"[17.273, 23.389, 27.516, 31.45]","[17273.0, 23389.0, 27516.0, 31450.0]",0.7082844569567969,0.0126182965299684,-0.3478330802134142,430.0,1.0,0.007042253521126761,-0.35135420697397757
25675.46153846154,HACI MALİKE MEHMET BİLEYDİ ANADOLU LİSESİ (ANTALYA - MURATPAŞA),13,"[8.58, 17.018, 19.442, 22.161, 24.589, 26.383, 26.897, 27.595, 29.333, 31.102, 31.866, 34.037, 34.778]","[8580.0, 17018.0, 19442.0, 22161.0, 24589.0, 26383.0, 26897.0, 27595.0, 29333.0, 31102.0, 31866.0, 34037.0, 34778.0]",0.7301373241612541,0.0410094637223974,-0.3445639302194283,332.0,2.0,0.014084507042253521,-0.3516061837405551
26080.666666666668,ÖZEL SİVAS BATI FEN LİSESİ (SİVAS - MERKEZ),12,"[14.089, 14.136, 18.719, 21.427, 23.284, 26.345, 27.75, 28.1, 30.424, 31.102, 38.2, 39.392]","[14089.0, 14136.0, 18719.0, 21427.0, 23284.0, 26345.0, 27750.0, 28100.0, 30424.0, 31102.0, 38200.0, 39392.0]",0.7416602090605546,0.0378548895899053,-0.3519026597353246,,0.0,0.0,-0.3519026597353246
25442.666666666668,KÜÇÜKÇEKMECE ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),6,"[11.277, 17.31, 23.583, 28.376, 33.878, 38.232]","[11277.0, 17310.0, 23583.0, 28376.0, 33878.0, 38232.0]",0.7235172980902075,0.0189274447949526,-0.3522949266476274,,0.0,0.0,-0.3522949266476274
25783.777777777777,ERTUĞRUL KURDOĞLU FEN LİSESİ (ARTVİN - ARHAVİ),9,"[11.535, 15.007, 16.089, 21.427, 27.165, 34.116, 34.778, 35.666, 36.271]","[11535.0, 15007.0, 16088.999999999998, 21427.0, 27165.0, 34116.0, 34778.0, 35666.0, 36271.0]",0.733217530879996,0.028391167192429,-0.3524131818437834,,0.0,0.0,-0.3524131818437834
25568.28571428572,ÇERMİK FEN LİSESİ (DİYARBAKIR - ÇERMİK),7,"[3.294, 14.61, 23.284, 28.414, 34.531, 36.788, 38.057]","[3294.0, 14610.0, 23284.0, 28414.0, 34531.0, 36788.0, 38057.0]",0.727089547615493,0.0220820189274447,-0.3525037643440241,,0.0,0.0,-0.3525037643440241
26017.90909090909,ŞEHİT ÖMER HALİSDEMİR ANADOLU LİSESİ (ANKARA - ETİMESGUT),11,"[7.32, 13.25, 19.498, 20.156, 23.451, 27.516, 30.424, 34.285, 34.627, 36.278, 39.392]","[7320.0, 13250.0, 19498.0, 20156.0, 23451.0, 27516.0, 30424.0, 34285.0, 34627.0, 36278.0, 39392.0]",0.739875561553212,0.0347003154574132,-0.3525876230478993,,0.0,0.0,-0.3525876230478993
25373.0,NAMIK KEMAL LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),7,"[6.639, 18.6, 22.581, 29.182, 31.102, 31.45, 38.057]","[6639.0, 18600.0, 22581.0, 29182.0, 31102.0, 31450.0, 38057.0]",0.7215361756279282,0.0220820189274447,-0.3497270783502417,435.0,1.0,0.007042253521126761,-0.35324820511080507
24989.0,ÖZEL KONYA SİSTEM FEN LİSESİ (KONYA - SELÇUKLU),8,"[13.25, 21.103, 22.161, 22.581, 24.768, 27.516, 32.565, 35.968]","[13250.0, 21103.0, 22161.0, 22581.0, 24768.0, 27516.0, 32564.999999999996, 35968.0]",0.7106163044482835,0.0252365930599369,-0.3426898556941733,194.0,3.0,0.02112676056338028,-0.35325323597586344
26178.75,ÖVGÜ TERZİBAŞIOĞLU ANADOLU LİSESİ (İZMİR - KARABAĞLAR),12,"[10.321, 18.12, 18.246, 20.419, 23.457, 26.18, 27.413, 31.183, 32.334, 32.946, 35.349, 38.177]","[10321.0, 18120.0, 18246.0, 20419.0, 23457.0, 26180.0, 27413.0, 31183.0, 32334.000000000004, 32946.0, 35349.0, 38177.0]",0.7444494209482373,0.0378548895899053,-0.353297265679166,,0.0,0.0,-0.353297265679166
26077.36363636364,RAHMİ KULA ANADOLU LİSESİ (BALIKESİR - KARESİ),11,"[15.038, 17.828, 20.156, 20.419, 24.752, 25.654, 26.18, 28.1, 34.285, 35.831, 38.608]","[15038.0, 17828.0, 20156.0, 20419.0, 24752.0, 25654.0, 26180.0, 28100.0, 34285.0, 35831.0, 38608.0]",0.7415662802443788,0.0347003154574132,-0.3534329823934827,,0.0,0.0,-0.3534329823934827
25976.7,BULANCAK FEN LİSESİ (GİRESUN - BULANCAK),10,"[11.535, 12.683, 15.038, 23.517, 26.18, 28.664, 29.446, 36.271, 37.31, 39.123]","[11535.0, 12683.0, 15038.0, 23517.0, 26180.0, 28664.0, 29446.0, 36271.0, 37310.0, 39123.0]",0.7387036918548852,0.0315457413249211,-0.353578975264982,,0.0,0.0,-0.353578975264982
25896.33333333333,HATİCE-LÜTFÜ AKCAN ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),9,"[8.262, 16.846, 19.442, 23.284, 27.034, 30.795, 35.496, 35.831, 36.077]","[8262.0, 16846.0, 19442.0, 23284.0, 27034.0, 30795.0, 35496.0, 35831.0, 36077.0]",0.7364182917321312,0.028391167192429,-0.3540135622698511,,0.0,0.0,-0.3540135622698511
25900.555555555555,ŞEHİT ARSLAN KULAKSIZ FEN LİSESİ (MUŞ - MALAZGİRT),9,"[12.683, 13.176, 18.719, 21.168, 27.165, 30.038, 33.854, 36.794, 39.508]","[12683.0, 13176.0, 18719.0, 21168.0, 27165.0, 30038.0, 33854.0, 36794.0, 39508.0]",0.7365383597601483,0.028391167192429,-0.3540735962838596,,0.0,0.0,-0.3540735962838596
25351.0,AHMET NAZİF ZORLU FEN LİSESİ (DENİZLİ - BABADAĞ),4,"[10.165, 20.156, 35.417, 35.666]","[10165.0, 20156.0, 35417.0, 35666.0]",0.720910558008261,0.0126182965299684,-0.3541461307391462,,0.0,0.0,-0.3541461307391462
25353.0,BANDIRMA ANADOLU LİSESİ (BALIKESİR - BANDIRMA),4,"[13.125, 22.581, 28.704, 37.002]","[13125.0, 22581.0, 28704.0, 37002.0]",0.7209674323373216,0.0126182965299684,-0.3541745679036766,,0.0,0.0,-0.3541745679036766
25704.571428571428,VAN ANADOLU İMAM HATİP LİSESİ (VAN - İPEKYOLU),7,"[10.165, 16.089, 23.448, 29.19, 31.183, 34.778, 35.079]","[10165.0, 16088.999999999998, 23448.0, 29190.0, 31183.0, 34778.0, 35079.0]",0.7309651268957686,0.0220820189274447,-0.3544415539841619,,0.0,0.0,-0.3544415539841619
26743.875,GÜLŞEN BATAR ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),16,"[5.199, 14.136, 16.846, 19.077, 22.575, 23.284, 25.986, 26.382, 27.311, 30.469, 33.565, 33.878, 35.386, 36.077, 38.608, 39.123]","[5199.0, 14136.0, 16846.0, 19077.0, 22575.0, 23284.0, 25986.0, 26382.0, 27311.0, 30469.0, 33565.0, 33878.0, 35386.0, 36077.0, 38608.0, 39123.0]",0.760519973553437,0.0504731861198738,-0.3550233937167816,,0.0,0.0,-0.3550233937167816
24923.25,ÖZEL UFUK ÇİZGİSİ FEN LİSESİ (ESKİŞEHİR - ODUNPAZARI),4,"[13.255, 26.383, 29.333, 30.722]","[13255.0, 26383.0, 29333.0, 30722.0]",0.7087465608804147,0.0126182965299684,-0.3480641321752231,285.0,2.0,0.014084507042253521,-0.35510638569634984
25699.615384615383,ÖZEL ANKARA AÇI KOLEJİ FEN LİSESİ (ANKARA - YENİMAHALLE),13,"[1.603, 7.571, 10.386, 21.103, 23.646, 30.424, 30.608, 31.449, 32.228, 34.163, 36.073, 37.002, 37.839]","[1603.0, 7571.0, 10386.0, 21103.0, 23646.0, 30424.0, 30608.0, 31449.0, 32228.0, 34163.0, 36073.0, 37002.0, 37839.0]",0.730824191058371,0.0410094637223974,-0.3449073636679868,164.0,3.0,0.02112676056338028,-0.3554707439496769
25792.714285714286,OSMAN ULUBAŞ ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),7,"[14.136, 21.427, 23.583, 27.311, 27.516, 28.376, 38.2]","[14136.0, 21427.0, 23583.0, 27311.0, 27516.0, 28376.0, 38200.0]",0.733471659826513,0.0220820189274447,-0.3556948204495341,,0.0,0.0,-0.3556948204495341
26714.466666666667,OSMAN NURİ HEKİMOĞLU ANADOLU LİSESİ (KONYA - SELÇUKLU),15,"[11.535, 13.25, 15.819, 19.498, 20.245, 25.361, 26.18, 27.516, 27.595, 31.45, 34.627, 35.496, 35.968, 37.569, 38.608]","[11535.0, 13250.0, 15819.0, 19498.0, 20245.0, 25361.0, 26180.0, 27516.0, 27595.0, 31450.0, 34627.0, 35496.0, 35968.0, 37569.0, 38608.0]",0.7596836839398744,0.0473186119873817,-0.3561825359762463,,0.0,0.0,-0.3561825359762463
